instancia;capacidade;algoritmo;alpha;iteracoes;bloco;semente;tempo;custo;media;melhor_alpha
tc40-4.txt;10;reativo;;300;30;1783289134;141.598070;998089.000000;998201.356667;0.050000
tc40-4.txt;10;reativo;;300;30;1783289135;222.024559;998089.000000;998180.100000;0.050000
tc40-4.txt;10;reativo;;300;30;1783289136;368.329181;998089.000000;998170.990000;0.050000
tc40-4.txt;10;reativo;;300;30;1783289137;366.641674;998089.000000;998170.990000;0.050000
tc40-4.txt;10;reativo;;300;30;1783289138;362.128896;998089.000000;998198.320000;0.150000
tc40-4.txt;10;reativo;;300;30;1783289139;369.883825;998089.000000;998177.063333;0.050000
tc40-4.txt;10;reativo;;300;30;1783289140;367.733377;998089.000000;998167.953333;0.300000
tc40-4.txt;10;reativo;;300;30;1783289141;363.924315;998089.000000;998164.916667;0.050000
tc40-4.txt;10;reativo;;300;30;1783289142;341.178868;998089.000000;998167.953333;0.050000
tc80-5.txt;5;guloso;;1;;1783289133;0.000420;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289134;0.000416;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289135;0.000416;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289136;0.000429;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289137;0.000484;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289138;0.000623;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289139;0.001076;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289140;0.001071;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289141;0.001022;1743.000000;;
tc80-5.txt;5;guloso;;1;;1783289142;0.001093;1743.000000;;
tc80-5.txt;5;randomizado;0.050000;30;;1783289133;0.036300;2377.000000;2887.933333;
tc80-5.txt;5;randomizado;0.050000;30;;1783289134;0.028578;2636.000000;2968.266667;
tc80-5.txt;5;randomizado;0.050000;30;;1783289135;0.016390;2533.000000;2909.433333;
tc80-5.txt;5;randomizado;0.050000;30;;1783289136;0.016792;2511.000000;2953.433333;
tc80-5.txt;5;randomizado;0.050000;30;;1783289137;0.020415;2654.000000;2995.366667;
tc80-5.txt;5;randomizado;0.050000;30;;1783289138;0.016614;2642.000000;2932.700000;
tc80-5.txt;5;randomizado;0.050000;30;;1783289139;0.019279;2477.000000;2892.000000;
tc80-5.txt;5;randomizado;0.050000;30;;1783289140;0.020491;2494.000000;2905.700000;
tc80-5.txt;5;randomizado;0.050000;30;;1783289141;0.025452;2386.000000;2936.366667;
tc80-5.txt;5;randomizado;0.050000;30;;1783289142;0.035871;2573.000000;2913.400000;
tc80-5.txt;5;randomizado;0.150000;30;;1783289133;0.035267;4135.000000;5005.866667;
tc80-5.txt;5;randomizado;0.150000;30;;1783289134;0.041278;4296.000000;5090.833333;
tc80-5.txt;5;randomizado;0.150000;30;;1783289135;0.042674;4082.000000;5062.666667;
tc80-5.txt;5;randomizado;0.150000;30;;1783289136;0.050125;3969.000000;5172.433333;
tc80-5.txt;5;randomizado;0.150000;30;;1783289137;0.037850;4411.000000;5150.433333;
tc80-5.txt;5;randomizado;0.150000;30;;1783289138;0.040793;4270.000000;5158.733333;
tc80-5.txt;5;randomizado;0.150000;30;;1783289139;0.037748;4450.000000;5124.366667;
tc80-5.txt;5;randomizado;0.150000;30;;1783289140;0.041451;4381.000000;5155.933333;
tc80-5.txt;5;randomizado;0.150000;30;;1783289141;0.048815;4306.000000;4996.400000;
tc80-5.txt;5;randomizado;0.150000;30;;1783289142;0.036069;4466.000000;5023.100000;
tc80-5.txt;5;randomizado;0.300000;30;;1783289133;0.029334;4320.000000;5065.200000;
tc80-5.txt;5;randomizado;0.300000;30;;1783289134;0.025137;4171.000000;5130.900000;
tc80-5.txt;5;randomizado;0.300000;30;;1783289135;0.018732;4670.000000;5252.133333;
tc80-5.txt;5;randomizado;0.300000;30;;1783289136;0.017754;4323.000000;5170.800000;
tc80-5.txt;5;randomizado;0.300000;30;;1783289137;0.032392;4452.000000;5177.533333;
tc80-5.txt;5;randomizado;0.300000;30;;1783289138;0.027717;4586.000000;5201.333333;
tc80-5.txt;5;randomizado;0.300000;30;;1783289139;0.044158;4040.000000;5108.333333;
tc80-5.txt;5;randomizado;0.300000;30;;1783289140;0.017730;4592.000000;5092.733333;
tc80-5.txt;5;randomizado;0.300000;30;;1783289141;0.018850;4610.000000;5140.200000;
tc80-5.txt;5;randomizado;0.300000;30;;1783289142;0.036264;4268.000000;5122.300000;
tc80-5.txt;5;reativo;;300;30;1783289133;0.227050;2508.000000;4081.093333;0.050000
tc80-5.txt;5;reativo;;300;30;1783289134;0.310916;2451.000000;4195.163333;0.050000
tc80-5.txt;5;reativo;;300;30;1783289135;0.254626;2411.000000;4268.863333;0.050000
tc80-5.txt;5;reativo;;300;30;1783289136;0.238330;2358.000000;4061.850000;0.050000
tc80-5.txt;5;reativo;;300;30;1783289137;0.311919;2505.000000;3994.896667;0.050000
tc80-5.txt;5;reativo;;300;30;1783289138;0.293932;2415.000000;4185.950000;0.050000
tc80-5.txt;5;reativo;;300;30;1783289139;0.297345;2526.000000;4294.226667;0.050000
tc80-5.txt;5;reativo;;300;30;1783289140;0.234596;2416.000000;4167.726667;0.050000
tc80-5.txt;5;reativo;;300;30;1783289141;0.305692;2443.000000;4194.370000;0.050000
tc80-5.txt;5;reativo;;300;30;1783289142;0.236538;2307.000000;4110.483333;0.050000
tc80-5.txt;10;guloso;;1;;1783289133;0.000424;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289134;0.000469;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289135;0.000631;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289136;0.000980;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289137;0.000960;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289138;0.001093;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289139;0.001469;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289140;0.000491;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289141;0.000489;1287.000000;;
tc80-5.txt;10;guloso;;1;;1783289142;0.000698;1287.000000;;
tc80-5.txt;10;randomizado;0.050000;30;;1783289133;0.035890;2214.000000;2732.800000;
tc80-5.txt;10;randomizado;0.050000;30;;1783289134;0.041946;2340.000000;2825.366667;
tc80-5.txt;10;randomizado;0.050000;30;;1783289135;0.020357;2512.000000;2822.500000;
tc80-5.txt;10;randomizado;0.050000;30;;1783289136;0.019872;2495.000000;2800.800000;
tc80-5.txt;10;randomizado;0.050000;30;;1783289137;0.038290;2539.000000;2800.100000;
tc80-5.txt;10;randomizado;0.050000;30;;1783289138;0.039434;2574.000000;2817.800000;
tc80-5.txt;10;randomizado;0.050000;30;;1783289139;0.047980;2480.000000;2807.333333;
tc80-5.txt;10;randomizado;0.050000;30;;1783289140;0.052170;2431.000000;2789.466667;
tc80-5.txt;10;randomizado;0.050000;30;;1783289141;0.054915;2339.000000;2808.033333;
tc80-5.txt;10;randomizado;0.050000;30;;1783289142;0.046366;2450.000000;2825.866667;
tc80-5.txt;10;randomizado;0.150000;30;;1783289133;0.049738;4441.000000;5170.666667;
tc80-5.txt;10;randomizado;0.150000;30;;1783289134;0.046666;4302.000000;5175.733333;
tc80-5.txt;10;randomizado;0.150000;30;;1783289135;0.038767;4281.000000;5121.000000;
tc80-5.txt;10;randomizado;0.150000;30;;1783289136;0.044276;4298.000000;5149.966667;
tc80-5.txt;10;randomizado;0.150000;30;;1783289137;0.020105;4012.000000;5058.266667;
tc80-5.txt;10;randomizado;0.150000;30;;1783289138;0.033065;4475.000000;5185.500000;
tc80-5.txt;10;randomizado;0.150000;30;;1783289139;0.036078;4326.000000;5132.200000;
tc80-5.txt;10;randomizado;0.150000;30;;1783289140;0.039340;4468.000000;5177.900000;
tc80-5.txt;10;randomizado;0.150000;30;;1783289141;0.041987;4547.000000;5240.566667;
tc80-5.txt;10;randomizado;0.150000;30;;1783289142;0.027101;4302.000000;5059.833333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289133;0.044997;4449.000000;5239.533333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289134;0.026194;4622.000000;5292.633333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289135;0.023300;4430.000000;5210.833333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289136;0.043854;4324.000000;5180.733333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289137;0.044093;4462.000000;5145.266667;
tc80-5.txt;10;randomizado;0.300000;30;;1783289138;0.042153;4560.000000;5102.233333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289139;0.033605;4489.000000;5199.333333;
tc80-5.txt;10;randomizado;0.300000;30;;1783289140;0.033662;4802.000000;5267.966667;
tc80-5.txt;10;randomizado;0.300000;30;;1783289141;0.044452;4294.000000;5217.500000;
tc80-5.txt;10;randomizado;0.300000;30;;1783289142;0.055791;4110.000000;5133.300000;
tc80-5.txt;10;reativo;;300;30;1783289133;0.340104;2311.000000;4033.333333;0.050000
tc80-5.txt;10;reativo;;300;30;1783289134;0.409378;2345.000000;4174.200000;0.050000
tc80-5.txt;10;reativo;;300;30;1783289135;0.338165;2421.000000;4198.433333;0.050000
tc80-5.txt;10;reativo;;300;30;1783289136;0.384194;2297.000000;3988.926667;0.050000
tc80-5.txt;10;reativo;;300;30;1783289137;0.356507;2355.000000;3915.653333;0.050000
tc80-5.txt;10;reativo;;300;30;1783289138;0.287869;2401.000000;4103.356667;0.050000
tc80-5.txt;10;reativo;;300;30;1783289139;0.215984;2391.000000;4213.253333;0.050000
tc80-5.txt;10;reativo;;300;30;1783289140;0.248299;2382.000000;4048.050000;0.050000
tc80-5.txt;10;reativo;;300;30;1783289141;0.328200;2322.000000;4138.066667;0.050000
tc80-5.txt;10;reativo;;300;30;1783289142;0.416117;2222.000000;4063.246667;0.050000
tc80-5.txt;20;guloso;;1;;1783289133;0.001180;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289134;0.000438;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289135;0.000413;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289136;0.001160;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289137;0.000451;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289138;0.000458;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289139;0.000563;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289140;0.000915;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289141;0.000716;1031.000000;;
tc80-5.txt;20;guloso;;1;;1783289142;0.000418;1031.000000;;
tc80-5.txt;20;randomizado;0.050000;30;;1783289133;0.056962;2476.000000;2813.466667;
tc80-5.txt;20;randomizado;0.050000;30;;1783289134;0.041265;2622.000000;2862.366667;
tc80-5.txt;20;randomizado;0.050000;30;;1783289135;0.045315;2575.000000;2846.066667;
tc80-5.txt;20;randomizado;0.050000;30;;1783289136;0.060873;2549.000000;2846.500000;
tc80-5.txt;20;randomizado;0.050000;30;;1783289137;0.039365;2415.000000;2816.233333;
tc80-5.txt;20;randomizado;0.050000;30;;1783289138;0.060974;2569.000000;2840.200000;
tc80-5.txt;20;randomizado;0.050000;30;;1783289139;0.037762;2459.000000;2877.366667;
tc80-5.txt;20;randomizado;0.050000;30;;1783289140;0.049714;2434.000000;2770.400000;
tc80-5.txt;20;randomizado;0.050000;30;;1783289141;0.041599;2353.000000;2825.600000;
tc80-5.txt;20;randomizado;0.050000;30;;1783289142;0.064877;2547.000000;2819.933333;
tc80-5.txt;20;randomizado;0.150000;30;;1783289133;0.042342;4198.000000;5120.300000;
tc80-5.txt;20;randomizado;0.150000;30;;1783289134;0.045740;4531.000000;5216.566667;
tc80-5.txt;20;randomizado;0.150000;30;;1783289135;0.037971;4567.000000;5244.766667;
tc80-5.txt;20;randomizado;0.150000;30;;1783289136;0.039524;4590.000000;5277.433333;
tc80-5.txt;20;randomizado;0.150000;30;;1783289137;0.044211;4284.000000;5218.466667;
tc80-5.txt;20;randomizado;0.150000;30;;1783289138;0.058413;4945.000000;5323.666667;
tc80-5.txt;20;randomizado;0.150000;30;;1783289139;0.055125;4480.000000;5127.533333;
tc80-5.txt;20;randomizado;0.150000;30;;1783289140;0.056560;4491.000000;5194.800000;
tc80-5.txt;20;randomizado;0.150000;30;;1783289141;0.023934;4343.000000;5149.266667;
tc80-5.txt;20;randomizado;0.150000;30;;1783289142;0.043301;4702.000000;5159.500000;
tc80-5.txt;20;randomizado;0.300000;30;;1783289133;0.023227;4703.000000;5172.266667;
tc80-5.txt;20;randomizado;0.300000;30;;1783289134;0.047481;4616.000000;5297.900000;
tc80-5.txt;20;randomizado;0.300000;30;;1783289135;0.022376;4552.000000;5231.000000;
tc80-5.txt;20;randomizado;0.300000;30;;1783289136;0.043250;4902.000000;5257.500000;
tc80-5.txt;20;randomizado;0.300000;30;;1783289137;0.060505;4367.000000;5332.633333;
tc80-5.txt;20;randomizado;0.300000;30;;1783289138;0.040867;4680.000000;5293.766667;
tc80-5.txt;20;randomizado;0.300000;30;;1783289139;0.037043;4609.000000;5242.033333;
tc80-5.txt;20;randomizado;0.300000;30;;1783289140;0.045347;4426.000000;5225.366667;
tc80-5.txt;20;randomizado;0.300000;30;;1783289141;0.035264;4805.000000;5241.033333;
tc80-5.txt;20;randomizado;0.300000;30;;1783289142;0.019456;4574.000000;5265.000000;
tc80-5.txt;20;reativo;;300;30;1783289133;0.456792;2402.000000;4060.010000;0.050000
tc80-5.txt;20;reativo;;300;30;1783289134;0.388038;2490.000000;4228.683333;0.050000
tc80-5.txt;20;reativo;;300;30;1783289135;0.427331;2417.000000;4268.940000;0.050000
tc80-5.txt;20;reativo;;300;30;1783289136;0.486498;2385.000000;4059.403333;0.050000
tc80-5.txt;20;reativo;;300;30;1783289137;0.461758;2242.000000;3961.720000;0.050000
tc80-5.txt;20;reativo;;300;30;1783289138;0.329888;2431.000000;4143.073333;0.050000
tc80-5.txt;20;reativo;;300;30;1783289139;0.495185;2396.000000;4270.716667;0.050000
tc80-5.txt;20;reativo;;300;30;1783289140;0.463011;2358.000000;4103.166667;0.050000
tc80-5.txt;20;reativo;;300;30;1783289141;0.497813;2279.000000;4153.833333;0.050000
tc80-5.txt;20;reativo;;300;30;1783289142;0.497702;2327.000000;4093.820000;0.050000
te40-5.txt;3;guloso;;1;;1783289133;0.000224;924.000000;;
te40-5.txt;3;guloso;;1;;1783289134;0.000149;924.000000;;
te40-5.txt;3;guloso;;1;;1783289135;0.000196;924.000000;;
te40-5.txt;3;guloso;;1;;1783289136;0.000164;924.000000;;
te40-5.txt;3;guloso;;1;;1783289137;0.000160;924.000000;;
te40-5.txt;3;guloso;;1;;1783289138;0.000151;924.000000;;
te40-5.txt;3;guloso;;1;;1783289139;0.000120;924.000000;;
te40-5.txt;3;guloso;;1;;1783289140;0.000165;924.000000;;
te40-5.txt;3;guloso;;1;;1783289141;0.000256;924.000000;;
te40-5.txt;3;guloso;;1;;1783289142;0.000076;924.000000;;
te40-5.txt;3;randomizado;0.050000;30;;1783289133;0.004982;1283.000000;1464.866667;
te40-5.txt;3;randomizado;0.050000;30;;1783289134;0.009293;1289.000000;1513.766667;
te40-5.txt;3;randomizado;0.050000;30;;1783289135;0.007444;1127.000000;1487.000000;
te40-5.txt;3;randomizado;0.050000;30;;1783289136;0.007458;1293.000000;1464.433333;
te40-5.txt;3;randomizado;0.050000;30;;1783289137;0.007155;1274.000000;1466.500000;
te40-5.txt;3;randomizado;0.050000;30;;1783289138;0.007402;1198.000000;1474.833333;
te40-5.txt;3;randomizado;0.050000;30;;1783289139;0.007428;1198.000000;1480.666667;
te40-5.txt;3;randomizado;0.050000;30;;1783289140;0.006085;1218.000000;1451.333333;
te40-5.txt;3;randomizado;0.050000;30;;1783289141;0.005241;1241.000000;1466.300000;
te40-5.txt;3;randomizado;0.050000;30;;1783289142;0.005081;1312.000000;1486.733333;
te40-5.txt;3;randomizado;0.150000;30;;1783289133;0.005998;1561.000000;1862.533333;
te40-5.txt;3;randomizado;0.150000;30;;1783289134;0.007264;1464.000000;1903.533333;
te40-5.txt;3;randomizado;0.150000;30;;1783289135;0.008856;1480.000000;1827.066667;
te40-5.txt;3;randomizado;0.150000;30;;1783289136;0.004383;1593.000000;1895.666667;
te40-5.txt;3;randomizado;0.150000;30;;1783289137;0.006956;1611.000000;1918.266667;
te40-5.txt;3;randomizado;0.150000;30;;1783289138;0.004201;1551.000000;1914.766667;
te40-5.txt;3;randomizado;0.150000;30;;1783289139;0.003320;1580.000000;1923.100000;
te40-5.txt;3;randomizado;0.150000;30;;1783289140;0.003608;1581.000000;1921.233333;
te40-5.txt;3;randomizado;0.150000;30;;1783289141;0.006746;1510.000000;1826.300000;
te40-5.txt;3;randomizado;0.150000;30;;1783289142;0.004153;1600.000000;1891.966667;
te40-5.txt;3;randomizado;0.300000;30;;1783289133;0.007762;1565.000000;1894.333333;
te40-5.txt;3;randomizado;0.300000;30;;1783289134;0.006400;1597.000000;1899.266667;
te40-5.txt;3;randomizado;0.300000;30;;1783289135;0.007089;1419.000000;1877.033333;
te40-5.txt;3;randomizado;0.300000;30;;1783289136;0.005621;1580.000000;1911.766667;
te40-5.txt;3;randomizado;0.300000;30;;1783289137;0.004204;1671.000000;1924.266667;
te40-5.txt;3;randomizado;0.300000;30;;1783289138;0.008375;1626.000000;1916.033333;
te40-5.txt;3;randomizado;0.300000;30;;1783289139;0.007043;1603.000000;1912.566667;
te40-5.txt;3;randomizado;0.300000;30;;1783289140;0.007318;1685.000000;1968.366667;
te40-5.txt;3;randomizado;0.300000;30;;1783289141;0.008290;1537.000000;1842.500000;
te40-5.txt;3;randomizado;0.300000;30;;1783289142;0.008800;1564.000000;1908.433333;
te40-5.txt;3;reativo;;300;30;1783289133;0.036134;1220.000000;1764.976667;0.050000
te40-5.txt;3;reativo;;300;30;1783289134;0.061732;1143.000000;1741.813333;0.050000
te40-5.txt;3;reativo;;300;30;1783289135;0.074906;1173.000000;1762.886667;0.050000
te40-5.txt;3;reativo;;300;30;1783289136;0.058262;1222.000000;1736.060000;0.050000
te40-5.txt;3;reativo;;300;30;1783289137;0.076173;1182.000000;1733.050000;0.050000
te40-5.txt;3;reativo;;300;30;1783289138;0.095590;1157.000000;1740.733333;0.050000
te40-5.txt;3;reativo;;300;30;1783289139;0.068438;1187.000000;1754.846667;0.050000
te40-5.txt;3;reativo;;300;30;1783289140;0.075566;1263.000000;1759.213333;0.050000
te40-5.txt;3;reativo;;300;30;1783289141;0.089968;1133.000000;1748.510000;0.050000
te40-5.txt;3;reativo;;300;30;1783289142;0.050105;1189.000000;1733.223333;0.050000
te40-5.txt;5;guloso;;1;;1783289133;0.000177;733.000000;;
te40-5.txt;5;guloso;;1;;1783289134;0.000142;733.000000;;
te40-5.txt;5;guloso;;1;;1783289135;0.000183;733.000000;;
te40-5.txt;5;guloso;;1;;1783289136;0.000103;733.000000;;
te40-5.txt;5;guloso;;1;;1783289137;0.000097;733.000000;;
te40-5.txt;5;guloso;;1;;1783289138;0.000109;733.000000;;
te40-5.txt;5;guloso;;1;;1783289139;0.000067;733.000000;;
te40-5.txt;5;guloso;;1;;1783289140;0.000169;733.000000;;
te40-5.txt;5;guloso;;1;;1783289141;0.000177;733.000000;;
te40-5.txt;5;guloso;;1;;1783289142;0.000158;733.000000;;
te40-5.txt;5;randomizado;0.050000;30;;1783289133;0.010307;1104.000000;1388.966667;
te40-5.txt;5;randomizado;0.050000;30;;1783289134;0.009307;1202.000000;1378.000000;
te40-5.txt;5;randomizado;0.050000;30;;1783289135;0.009813;1172.000000;1421.233333;
te40-5.txt;5;randomizado;0.050000;30;;1783289136;0.007676;1249.000000;1442.300000;
te40-5.txt;5;randomizado;0.050000;30;;1783289137;0.008724;1203.000000;1390.100000;
te40-5.txt;5;randomizado;0.050000;30;;1783289138;0.010422;1175.000000;1416.500000;
te40-5.txt;5;randomizado;0.050000;30;;1783289139;0.004697;1088.000000;1394.466667;
te40-5.txt;5;randomizado;0.050000;30;;1783289140;0.003833;1157.000000;1374.966667;
te40-5.txt;5;randomizado;0.050000;30;;1783289141;0.004035;1233.000000;1413.133333;
te40-5.txt;5;randomizado;0.050000;30;;1783289142;0.003801;1214.000000;1413.866667;
te40-5.txt;5;randomizado;0.150000;30;;1783289133;0.004154;1468.000000;1804.966667;
te40-5.txt;5;randomizado;0.150000;30;;1783289134;0.004350;1557.000000;1860.800000;
te40-5.txt;5;randomizado;0.150000;30;;1783289135;0.009036;1415.000000;1840.866667;
te40-5.txt;5;randomizado;0.150000;30;;1783289136;0.008747;1607.000000;1905.433333;
te40-5.txt;5;randomizado;0.150000;30;;1783289137;0.006007;1544.000000;1884.800000;
te40-5.txt;5;randomizado;0.150000;30;;1783289138;0.006525;1493.000000;1877.166667;
te40-5.txt;5;randomizado;0.150000;30;;1783289139;0.008248;1564.000000;1882.133333;
te40-5.txt;5;randomizado;0.150000;30;;1783289140;0.011032;1449.000000;1857.166667;
te40-5.txt;5;randomizado;0.150000;30;;1783289141;0.005586;1518.000000;1932.000000;
te40-5.txt;5;randomizado;0.150000;30;;1783289142;0.004104;1644.000000;1910.400000;
te40-5.txt;5;randomizado;0.300000;30;;1783289133;0.004630;1520.000000;1857.933333;
te40-5.txt;5;randomizado;0.300000;30;;1783289134;0.004338;1601.000000;1864.500000;
te40-5.txt;5;randomizado;0.300000;30;;1783289135;0.006910;1439.000000;1838.600000;
te40-5.txt;5;randomizado;0.300000;30;;1783289136;0.006695;1597.000000;1931.700000;
te40-5.txt;5;randomizado;0.300000;30;;1783289137;0.008095;1544.000000;1920.366667;
te40-5.txt;5;randomizado;0.300000;30;;1783289138;0.009542;1492.000000;1908.400000;
te40-5.txt;5;randomizado;0.300000;30;;1783289139;0.009189;1623.000000;1923.333333;
te40-5.txt;5;randomizado;0.300000;30;;1783289140;0.009885;1476.000000;1901.800000;
te40-5.txt;5;randomizado;0.300000;30;;1783289141;0.005257;1680.000000;1942.666667;
te40-5.txt;5;randomizado;0.300000;30;;1783289142;0.010312;1658.000000;1911.666667;
te40-5.txt;5;reativo;;300;30;1783289133;0.094468;1090.000000;1709.783333;0.050000
te40-5.txt;5;reativo;;300;30;1783289134;0.081586;1137.000000;1707.096667;0.050000
te40-5.txt;5;reativo;;300;30;1783289135;0.107557;1077.000000;1700.950000;0.050000
te40-5.txt;5;reativo;;300;30;1783289136;0.097699;1116.000000;1685.116667;0.050000
te40-5.txt;5;reativo;;300;30;1783289137;0.078224;1126.000000;1703.516667;0.050000
te40-5.txt;5;reativo;;300;30;1783289138;0.069016;1096.000000;1696.416667;0.050000
te40-5.txt;5;reativo;;300;30;1783289139;0.061075;1131.000000;1705.996667;0.050000
te40-5.txt;5;reativo;;300;30;1783289140;0.048584;1136.000000;1702.956667;0.050000
te40-5.txt;5;reativo;;300;30;1783289141;0.043543;1102.000000;1723.733333;0.050000
te40-5.txt;5;reativo;;300;30;1783289142;0.050470;1145.000000;1686.523333;0.050000
te40-5.txt;10;guloso;;1;;1783289133;0.000160;622.000000;;
te40-5.txt;10;guloso;;1;;1783289134;0.000170;622.000000;;
te40-5.txt;10;guloso;;1;;1783289135;0.000156;622.000000;;
te40-5.txt;10;guloso;;1;;1783289136;0.000157;622.000000;;
te40-5.txt;10;guloso;;1;;1783289137;0.000060;622.000000;;
te40-5.txt;10;guloso;;1;;1783289138;0.000148;622.000000;;
te40-5.txt;10;guloso;;1;;1783289139;0.000208;622.000000;;
te40-5.txt;10;guloso;;1;;1783289140;0.000179;622.000000;;
te40-5.txt;10;guloso;;1;;1783289141;0.000181;622.000000;;
te40-5.txt;10;guloso;;1;;1783289142;0.000092;622.000000;;
te40-5.txt;10;randomizado;0.050000;30;;1783289133;0.005473;1250.000000;1408.366667;
te40-5.txt;10;randomizado;0.050000;30;;1783289134;0.005020;1158.000000;1383.000000;
te40-5.txt;10;randomizado;0.050000;30;;1783289135;0.010196;1124.000000;1356.633333;
te40-5.txt;10;randomizado;0.050000;30;;1783289136;0.009690;1187.000000;1389.100000;
te40-5.txt;10;randomizado;0.050000;30;;1783289137;0.010702;1185.000000;1377.033333;
te40-5.txt;10;randomizado;0.050000;30;;1783289138;0.006026;1175.000000;1375.866667;
te40-5.txt;10;randomizado;0.050000;30;;1783289139;0.007233;1170.000000;1380.333333;
te40-5.txt;10;randomizado;0.050000;30;;1783289140;0.005867;1095.000000;1369.966667;
te40-5.txt;10;randomizado;0.050000;30;;1783289141;0.006556;1197.000000;1377.033333;
te40-5.txt;10;randomizado;0.050000;30;;1783289142;0.007579;1211.000000;1390.466667;
te40-5.txt;10;randomizado;0.150000;30;;1783289133;0.010077;1607.000000;1920.133333;
te40-5.txt;10;randomizado;0.150000;30;;1783289134;0.007495;1630.000000;1921.400000;
te40-5.txt;10;randomizado;0.150000;30;;1783289135;0.010818;1386.000000;1936.833333;
te40-5.txt;10;randomizado;0.150000;30;;1783289136;0.004321;1539.000000;1924.400000;
te40-5.txt;10;randomizado;0.150000;30;;1783289137;0.011738;1663.000000;1928.333333;
te40-5.txt;10;randomizado;0.150000;30;;1783289138;0.005950;1526.000000;1919.266667;
te40-5.txt;10;randomizado;0.150000;30;;1783289139;0.006863;1591.000000;1967.666667;
te40-5.txt;10;randomizado;0.150000;30;;1783289140;0.008984;1487.000000;1904.933333;
te40-5.txt;10;randomizado;0.150000;30;;1783289141;0.008785;1610.000000;1928.466667;
te40-5.txt;10;randomizado;0.150000;30;;1783289142;0.010259;1450.000000;1904.166667;
te40-5.txt;10;randomizado;0.300000;30;;1783289133;0.004223;1622.000000;1935.333333;
te40-5.txt;10;randomizado;0.300000;30;;1783289134;0.009179;1648.000000;1943.100000;
te40-5.txt;10;randomizado;0.300000;30;;1783289135;0.006172;1603.000000;1963.666667;
te40-5.txt;10;randomizado;0.300000;30;;1783289136;0.005286;1555.000000;1912.333333;
te40-5.txt;10;randomizado;0.300000;30;;1783289137;0.005073;1672.000000;1941.333333;
te40-5.txt;10;randomizado;0.300000;30;;1783289138;0.004624;1549.000000;1938.233333;
te40-5.txt;10;randomizado;0.300000;30;;1783289139;0.007859;1549.000000;1966.300000;
te40-5.txt;10;randomizado;0.300000;30;;1783289140;0.010962;1486.000000;1927.066667;
te40-5.txt;10;randomizado;0.300000;30;;1783289141;0.011177;1488.000000;1937.500000;
te40-5.txt;10;randomizado;0.300000;30;;1783289142;0.008995;1489.000000;1929.766667;
te40-5.txt;10;reativo;;300;30;1783289133;0.063976;1108.000000;1722.613333;0.050000
te40-5.txt;10;reativo;;300;30;1783289134;0.085334;1112.000000;1708.730000;0.050000
te40-5.txt;10;reativo;;300;30;1783289135;0.096811;1167.000000;1712.433333;0.050000
te40-5.txt;10;reativo;;300;30;1783289136;0.084533;1130.000000;1691.163333;0.050000
te40-5.txt;10;reativo;;300;30;1783289137;0.115616;1072.000000;1692.696667;0.050000
te40-5.txt;10;reativo;;300;30;1783289138;0.092605;913.000000;1699.446667;0.050000
te40-5.txt;10;reativo;;300;30;1783289139;0.060184;1084.000000;1700.680000;0.050000
te40-5.txt;10;reativo;;300;30;1783289140;0.049822;1123.000000;1708.400000;0.050000
te40-5.txt;10;reativo;;300;30;1783289141;0.087707;1087.000000;1713.513333;0.050000
te40-5.txt;10;reativo;;300;30;1783289142;0.117726;1167.000000;1690.326667;0.050000
te80-1.txt;5;guloso;;1;;1783289133;0.001145;1896.000000;;
te80-1.txt;5;guloso;;1;;1783289134;0.000428;1896.000000;;
te80-1.txt;5;guloso;;1;;1783289135;0.000417;1896.000000;;
te80-1.txt;5;guloso;;1;;1783289136;0.001133;1896.000000;;
te80-1.txt;5;guloso;;1;;1783289137;0.001133;1896.000000;;
